data_timestamp,Spo2,Pulse,PA

2017-10-30 20:00:32,96,52,10.5
2017-10-30 20:00:33,96,52,8
2017-10-30 20:00:34,96,52,9
2017-10-30 20:00:35,96,52,18
2017-10-30 20:00:36,96,52,10.5
2017-10-30 20:00:37,96,53,8
2017-10-30 20:00:38,96,53,16.5
2017-10-30 20:00:39,96,53,15
2017-10-30 20:00:40,96,53,10.5
2017-10-30 20:00:41,96,53,8.5
2017-10-30 20:00:42,96,53,12.5
2017-10-30 20:00:43,96,53,11.5
2017-10-30 20:00:44,96,54,29.5
2017-10-30 20:00:45,96,54,72.5
2017-10-30 20:00:46,96,54,50.5
2017-10-30 20:00:47,96,54,92
2017-10-30 20:00:48,96,54,42.5
2017-10-30 20:00:49,96,54,37
2017-10-30 20:00:50,96,54,19
2017-10-30 20:00:51,96,55,53.5
2017-10-30 20:00:52,96,55,12.5
2017-10-30 20:00:53,96,55,30
2017-10-30 20:00:54,96,56,18
2017-10-30 20:00:55,96,56,21
2017-10-30 20:00:56,96,57,20
2017-10-30 20:00:57,96,57,26
2017-10-30 20:00:58,96,57,53.5
2017-10-30 20:00:59,96,57,65.5
2017-10-30 20:01:00,96,58,112.5
2017-10-30 20:01:01,97,59,117.5
2017-10-30 20:01:02,97,61,28.5
2017-10-30 20:01:03,97,61,42
2017-10-30 20:01:04,97,61,95.5
2017-10-30 20:01:05,97,66,43
2017-10-30 20:01:06,97,66,36
2017-10-30 20:01:07,97,66,29.5
2017-10-30 20:01:08,97,66,60.5
2017-10-30 20:01:09,97,66,35.5
2017-10-30 20:01:10,97,66,30.5
2017-10-30 20:01:11,97,66,22.5
2017-10-30 20:01:12,97,66,45.5
2017-10-30 20:01:13,97,67,97.5
2017-10-30 20:01:14,97,68,41.5
2017-10-30 20:01:15,97,68,28.5
2017-10-30 20:01:16,97,68,9
2017-10-30 20:01:17,97,68,27
2017-10-30 20:01:18,97,68,22
2017-10-30 20:01:19,97,68,15.5
2017-10-30 20:01:20,97,67,11
2017-10-30 20:01:21,97,67,16
2017-10-30 20:01:22,97,62,11
2017-10-30 20:01:23,97,62,15.5
2017-10-30 20:01:24,97,62,12
2017-10-30 20:01:25,97,62,11.5
2017-10-30 20:01:26,97,61,10.5
2017-10-30 20:01:27,97,59,18
2017-10-30 20:01:28,97,59,16.5
2017-10-30 20:01:29,97,59,3
2017-10-30 20:01:30,97,59,7.5
2017-10-30 20:01:31,97,59,12
2017-10-30 20:01:32,97,59,6
2017-10-30 20:01:33,97,60,3.5
2017-10-30 20:01:34,97,60,10.5
2017-10-30 20:01:35,97,60,7
2017-10-30 20:01:36,97,60,5
2017-10-30 20:01:37,97,60,17
2017-10-30 20:01:38,97,61,17.5
2017-10-30 20:01:39,97,61,9.5
2017-10-30 20:01:40,97,61,18
2017-10-30 20:01:41,97,61,127.5
2017-10-30 20:01:42,97,61,30
2017-10-30 20:01:43,97,61,31.5
2017-10-30 20:01:44,97,61,11.5
2017-10-30 20:01:45,97,61,9
2017-10-30 20:01:46,97,61,14
2017-10-30 20:01:47,97,60,13
2017-10-30 20:01:48,97,60,12
2017-10-30 20:01:49,97,60,5
2017-10-30 20:01:50,97,59,4.5
2017-10-30 20:01:51,97,57,6.5
2017-10-30 20:01:52,97,57,3
2017-10-30 20:01:53,97,57,5.5
2017-10-30 20:01:54,97,57,7.5
2017-10-30 20:01:55,96,57,12
2017-10-30 20:01:56,96,57,4.5
2017-10-30 20:01:57,95,57,5.5
2017-10-30 20:01:58,95,57,13.5
2017-10-30 20:01:59,95,58,11
2017-10-30 20:02:00,95,59,24.5
2017-10-30 20:02:01,95,59,39
2017-10-30 20:02:02,95,59,31.5
2017-10-30 20:02:03,95,59,42
2017-10-30 20:02:04,95,60,53.5
2017-10-30 20:02:05,95,60,53
2017-10-30 20:02:06,95,60,39
2017-10-30 20:02:07,95,60,35
2017-10-30 20:02:08,95,60,36
2017-10-30 20:02:09,95,60,27.5
2017-10-30 20:02:10,95,60,21.5
2017-10-30 20:02:11,95,60,19
2017-10-30 20:02:12,95,60,21.5
2017-10-30 20:02:13,95,60,34.5
2017-10-30 20:02:14,95,61,36
2017-10-30 20:02:15,95,61,19.5
2017-10-30 20:02:16,95,61,11
2017-10-30 20:02:17,95,69,13
2017-10-30 20:02:18,95,73,35
