data_timestamp,Spo2,Pulse,PA

2017-06-23 20:49:59,255,0,45
2017-06-23 20:50:00,255,0,32
2017-06-23 20:50:01,255,0,34
2017-06-23 20:50:02,255,0,117
2017-06-23 20:50:03,255,0,71
2017-06-23 20:50:04,255,0,50
2017-06-23 20:50:05,255,0,101
2017-06-23 20:50:06,255,0,22.5
2017-06-23 20:50:07,98,69,23
2017-06-23 20:50:08,98,68,11
2017-06-23 20:50:09,98,68,43
2017-06-23 20:50:10,98,68,40.5
2017-06-23 20:50:11,98,68,25.5
2017-06-23 20:50:12,98,68,22
2017-06-23 20:50:13,98,68,17
2017-06-23 20:50:14,98,68,30
2017-06-23 20:50:15,98,68,21.5
2017-06-23 20:50:16,98,68,14.5
2017-06-23 20:50:17,98,67,6.5
2017-06-23 20:50:18,98,67,8.5
2017-06-23 20:50:19,98,66,9.5
2017-06-23 20:50:20,98,66,5
2017-06-23 20:50:21,98,66,15
2017-06-23 20:50:22,98,66,12.5
2017-06-23 20:50:23,98,65,25.5
2017-06-23 20:50:24,98,65,3.5
2017-06-23 20:50:25,98,65,51.5
2017-06-23 20:50:26,98,64,18
2017-06-23 20:50:27,98,64,19.5
2017-06-23 20:50:28,98,64,53
2017-06-23 20:50:29,98,64,38.5
2017-06-23 20:50:30,98,64,40.5
2017-06-23 20:50:31,98,64,52
2017-06-23 20:50:32,98,64,31.5
2017-06-23 20:50:33,98,64,23.5
2017-06-23 20:50:34,98,64,11
2017-06-23 20:50:35,98,64,50.5
2017-06-23 20:50:36,98,64,52
2017-06-23 20:50:37,98,64,34
2017-06-23 20:50:38,98,64,21.5
2017-06-23 20:50:39,98,64,24.5
2017-06-23 20:50:40,98,64,14
2017-06-23 20:50:41,98,64,10.5
2017-06-23 20:50:42,98,64,5
2017-06-23 20:50:43,98,65,2
2017-06-23 20:50:44,98,66,2.5
2017-06-23 20:50:45,98,66,5.5
2017-06-23 20:50:46,98,66,27.5
2017-06-23 20:50:47,98,65,9
2017-06-23 20:50:48,98,65,56.5
2017-06-23 20:50:49,98,65,9
2017-06-23 20:50:50,98,65,4
2017-06-23 20:50:51,98,65,3.5
2017-06-23 20:50:52,98,65,3
2017-06-23 20:50:53,98,65,5.5
2017-06-23 20:50:54,98,65,3
2017-06-23 20:50:55,98,65,2.5
2017-06-23 20:50:56,98,65,3.5
2017-06-23 20:50:57,98,64,1.5
2017-06-23 20:50:58,98,64,9.5
2017-06-23 20:50:59,98,64,4
2017-06-23 20:51:00,98,65,1
2017-06-23 20:51:01,98,65,1
2017-06-23 20:51:02,98,65,1
2017-06-23 20:51:03,98,65,1
2017-06-23 20:51:04,98,66,1.5
2017-06-23 20:51:05,98,66,2
2017-06-23 20:51:06,98,67,1
2017-06-23 20:51:07,98,67,1
2017-06-23 20:51:08,98,67,1
2017-06-23 20:51:09,98,66,1.5
2017-06-23 20:51:10,98,66,7
2017-06-23 20:51:11,98,66,127.5
2017-06-23 20:51:12,98,66,127.5
2017-06-23 20:51:13,98,66,7
2017-06-23 20:51:14,99,66,2
2017-06-23 20:51:15,99,66,1
2017-06-23 20:51:16,99,66,1.5
2017-06-23 20:51:17,99,66,5.5
2017-06-23 20:51:18,99,66,1
2017-06-23 20:51:19,99,66,1.5
2017-06-23 20:51:20,99,65,1
2017-06-23 20:51:21,99,65,1
2017-06-23 20:51:22,99,65,1
2017-06-23 20:51:23,99,64,1
2017-06-23 20:51:24,99,64,1.5
2017-06-23 20:51:25,99,64,7.5
2017-06-23 20:51:26,99,64,3.5
2017-06-23 20:51:27,99,64,4
2017-06-23 20:51:28,99,64,6
2017-06-23 20:51:29,99,64,7
2017-06-23 20:51:30,99,64,7.5
2017-06-23 20:51:31,99,64,4.5
2017-06-23 20:51:32,99,64,1.5
2017-06-23 20:51:33,99,64,6
2017-06-23 20:51:34,99,64,2
2017-06-23 20:51:35,99,64,2
2017-06-23 20:51:36,99,64,5
2017-06-23 20:51:37,99,64,6
2017-06-23 20:51:38,99,63,2
2017-06-23 20:51:39,99,63,3
2017-06-23 20:51:40,99,63,1.5
2017-06-23 20:51:41,99,64,1
2017-06-23 20:51:42,99,64,18
2017-06-23 20:51:43,99,64,4
2017-06-23 20:51:44,99,65,5.5
2017-06-23 20:51:45,99,65,6
2017-06-23 20:51:46,99,65,2.5
2017-06-23 20:51:47,99,65,1
2017-06-23 20:51:48,99,66,1
2017-06-23 20:51:49,99,66,1.5
2017-06-23 20:51:50,99,66,1.5
2017-06-23 20:51:51,99,66,1
2017-06-23 20:51:52,99,66,1
2017-06-23 20:51:53,99,65,1.5
2017-06-23 20:51:54,99,65,1.5
2017-06-23 20:51:55,99,65,1.5
2017-06-23 20:51:56,99,64,8.5
2017-06-23 20:51:57,99,64,4.5
2017-06-23 20:51:58,99,64,2
2017-06-23 20:51:59,99,65,2
2017-06-23 20:52:00,99,65,0.5
2017-06-23 20:52:01,99,65,0.5
2017-06-23 20:52:02,99,65,0.5
2017-06-23 20:52:03,99,65,0.5
2017-06-23 20:52:04,99,65,2
2017-06-23 20:52:05,99,65,0.5
2017-06-23 20:52:06,99,65,1
2017-06-23 20:52:07,99,65,1.5
2017-06-23 20:52:08,99,65,2
2017-06-23 20:52:09,99,65,2
2017-06-23 20:52:10,99,65,3
2017-06-23 20:52:11,99,64,1.5
2017-06-23 20:52:12,99,64,1
2017-06-23 20:52:13,99,64,127.5
2017-06-23 20:52:14,99,64,16.5
2017-06-23 20:52:15,99,64,76.5
2017-06-23 20:52:16,99,64,26.5
2017-06-23 20:52:17,99,65,8.5
2017-06-23 20:52:18,99,65,5
2017-06-23 20:52:19,99,65,9.5
2017-06-23 20:52:20,99,65,127.5
2017-06-23 20:52:21,99,65,35.5
