data_timestamp,Spo2,Pulse,PA

2017-07-03 21:27:50,97,66,19.5
2017-07-03 21:27:51,97,66,6
2017-07-03 21:27:52,97,66,6
2017-07-03 21:27:53,97,66,4.5
2017-07-03 21:27:54,97,66,3.5
2017-07-03 21:27:55,97,66,5.5
2017-07-03 21:27:56,97,66,3.5
2017-07-03 21:27:57,97,66,4.5
2017-07-03 21:27:58,97,65,8
2017-07-03 21:27:59,97,65,14
2017-07-03 21:28:00,97,65,22
2017-07-03 21:28:01,97,64,21.5
2017-07-03 21:28:02,97,64,26.5
2017-07-03 21:28:03,97,64,25.5
2017-07-03 21:28:04,97,64,22.5
2017-07-03 21:28:05,97,65,29
2017-07-03 21:28:06,97,66,33
2017-07-03 21:28:07,97,66,40
2017-07-03 21:28:08,97,66,19.5
2017-07-03 21:28:09,97,66,28
2017-07-03 21:28:10,97,66,8.5
2017-07-03 21:28:11,97,66,6
2017-07-03 21:28:12,97,66,3
2017-07-03 21:28:13,97,66,3.5
2017-07-03 21:28:14,98,66,14.5
2017-07-03 21:28:15,98,66,9
2017-07-03 21:28:16,98,66,23
2017-07-03 21:28:17,98,66,28
2017-07-03 21:28:18,98,66,27
2017-07-03 21:28:19,98,66,14
2017-07-03 21:28:20,98,66,11
2017-07-03 21:28:21,98,66,18
2017-07-03 21:28:22,98,66,40.5
2017-07-03 21:28:23,98,66,49
2017-07-03 21:28:24,98,66,11.5
2017-07-03 21:28:25,98,65,7.5
2017-07-03 21:28:26,98,65,25.5
2017-07-03 21:28:27,98,65,127.5
2017-07-03 21:28:28,98,65,2.5
2017-07-03 21:28:29,98,65,1
2017-07-03 21:28:30,98,65,2
2017-07-03 21:28:31,98,66,2.5
2017-07-03 21:28:32,98,66,1.5
2017-07-03 21:28:33,98,66,37.5
2017-07-03 21:28:34,98,66,48.5
2017-07-03 21:28:35,98,66,38
2017-07-03 21:28:36,98,66,67.5
2017-07-03 21:28:37,98,66,33.5
2017-07-03 21:28:38,98,66,14
2017-07-03 21:28:39,98,66,34.5
2017-07-03 21:28:40,98,66,25
2017-07-03 21:28:41,98,66,75.5
2017-07-03 21:28:42,98,66,71.5
2017-07-03 21:28:43,98,66,35
2017-07-03 21:28:44,98,66,5
2017-07-03 21:28:45,98,66,11
2017-07-03 21:28:46,98,67,59
2017-07-03 21:28:47,98,67,46.5
2017-07-03 21:28:48,98,68,5
2017-07-03 21:28:49,98,68,1
2017-07-03 21:28:50,98,68,1
2017-07-03 21:28:51,98,68,1.5
2017-07-03 21:28:52,98,69,1
2017-07-03 21:28:53,98,69,1
2017-07-03 21:28:54,98,69,2.5
2017-07-03 21:28:55,98,68,2
2017-07-03 21:28:56,98,67,1
2017-07-03 21:28:57,98,67,9.5
2017-07-03 21:28:58,98,67,44
2017-07-03 21:28:59,98,66,11
2017-07-03 21:29:00,98,66,7
2017-07-03 21:29:01,98,66,4.5
2017-07-03 21:29:02,98,66,12
2017-07-03 21:29:03,98,66,24.5
2017-07-03 21:29:04,98,66,26
2017-07-03 21:29:05,98,66,37
2017-07-03 21:29:06,98,66,46
2017-07-03 21:29:07,98,67,18
2017-07-03 21:29:08,98,67,20.5
2017-07-03 21:29:09,98,67,14
2017-07-03 21:29:10,98,67,9
2017-07-03 21:29:11,98,66,8
2017-07-03 21:29:12,98,66,6.5
2017-07-03 21:29:13,98,66,17.5
2017-07-03 21:29:14,98,66,6.5
2017-07-03 21:29:15,98,66,10
2017-07-03 21:29:16,98,66,8.5
2017-07-03 21:29:17,98,66,6
2017-07-03 21:29:18,98,67,5.5
2017-07-03 21:29:19,98,68,4.5
2017-07-03 21:29:20,98,68,3.5
2017-07-03 21:29:21,98,68,5.5
2017-07-03 21:29:22,98,69,10.5
2017-07-03 21:29:23,98,69,12
2017-07-03 21:29:24,98,68,5.5
2017-07-03 21:29:25,98,68,4.5
2017-07-03 21:29:26,98,67,5
2017-07-03 21:29:27,98,67,18
2017-07-03 21:29:28,98,67,12.5
2017-07-03 21:29:29,98,67,5.5
2017-07-03 21:29:30,98,67,5.5
2017-07-03 21:29:31,98,67,9
2017-07-03 21:29:32,98,67,18.5
2017-07-03 21:29:33,98,67,6.5
2017-07-03 21:29:34,98,68,7
2017-07-03 21:29:35,98,69,5.5
2017-07-03 21:29:36,98,69,4
2017-07-03 21:29:37,98,69,10.5
2017-07-03 21:29:38,98,69,11
2017-07-03 21:29:39,99,68,15.5
2017-07-03 21:29:40,99,67,10
2017-07-03 21:29:41,99,67,15.5
2017-07-03 21:29:42,99,67,14.5
2017-07-03 21:29:43,99,67,3.5
2017-07-03 21:29:44,99,67,5.5
2017-07-03 21:29:45,99,67,7
2017-07-03 21:29:46,99,67,20
2017-07-03 21:29:47,99,67,15
2017-07-03 21:29:48,99,68,22
2017-07-03 21:29:49,99,68,21.5
2017-07-03 21:29:50,99,68,28
2017-07-03 21:29:51,99,68,12.5
2017-07-03 21:29:52,99,68,7
2017-07-03 21:29:53,99,67,32.5
2017-07-03 21:29:54,99,67,21.5
2017-07-03 21:29:55,99,67,11
2017-07-03 21:29:56,99,67,17.5
2017-07-03 21:29:57,99,67,39.5
2017-07-03 21:29:58,99,67,7
2017-07-03 21:29:59,99,68,59.5
2017-07-03 21:30:00,99,68,48.5
2017-07-03 21:30:01,99,70,2.5
2017-07-03 21:30:02,99,70,3.5
2017-07-03 21:30:03,99,70,5.5
2017-07-03 21:30:04,99,70,2
2017-07-03 21:30:05,99,70,4
2017-07-03 21:30:06,99,70,3.5
2017-07-03 21:30:07,99,70,6.5
2017-07-03 21:30:08,99,68,10
2017-07-03 21:30:09,99,68,21.5
2017-07-03 21:30:10,99,68,99.5
2017-07-03 21:30:11,99,68,53
2017-07-03 21:30:12,99,68,69
2017-07-03 21:30:13,99,68,126
2017-07-03 21:30:14,99,69,26.5
2017-07-03 21:30:15,99,69,127.5
2017-07-03 21:30:16,99,69,47
2017-07-03 21:30:17,99,70,18.5
2017-07-03 21:30:18,99,70,4
2017-07-03 21:30:19,99,70,5.5
2017-07-03 21:30:20,99,71,2
2017-07-03 21:30:21,99,71,2
2017-07-03 21:30:22,99,71,3.5
2017-07-03 21:30:23,99,71,5
2017-07-03 21:30:24,99,71,11.5
2017-07-03 21:30:25,99,70,13.5
2017-07-03 21:30:26,99,70,4.5
