data_timestamp,Spo2,Pulse,PA

2017-08-03 22:03:54,97,79,18
2017-08-03 22:03:55,97,78,14
2017-08-03 22:03:56,97,78,22
2017-08-03 22:03:57,97,78,21
2017-08-03 22:03:58,97,78,126
2017-08-03 22:03:59,97,77,127.5
2017-08-03 22:04:00,97,77,127.5
2017-08-03 22:04:01,97,77,127.5
2017-08-03 22:04:02,97,77,127.5
2017-08-03 22:04:03,97,77,127.5
2017-08-03 22:04:04,97,77,127.5
2017-08-03 22:04:05,97,77,127.5
2017-08-03 22:04:06,97,76,127.5
2017-08-03 22:04:07,97,76,127.5
2017-08-03 22:04:08,97,76,117
2017-08-03 22:04:09,97,76,46.5
2017-08-03 22:04:10,97,76,107.5
2017-08-03 22:04:11,97,76,127.5
2017-08-03 22:04:12,255,0,127.5
2017-08-03 22:04:13,255,0,114
2017-08-03 22:04:14,255,0,123.5
2017-08-03 22:04:15,255,0,127.5
2017-08-03 22:04:16,255,0,127.5
2017-08-03 22:04:17,255,0,66.5
2017-08-03 22:04:18,255,0,127.5
2017-08-03 22:04:19,255,0,127.5
2017-08-03 22:04:20,255,0,127.5
2017-08-03 22:04:21,255,0,127.5
2017-08-03 22:04:22,255,0,52
2017-08-03 22:04:23,255,0,44
2017-08-03 22:04:24,255,0,40
2017-08-03 22:04:25,97,86,21
2017-08-03 22:04:26,97,86,27
2017-08-03 22:04:27,97,86,15
2017-08-03 22:04:28,97,85,39
2017-08-03 22:04:29,97,85,57.5
2017-08-03 22:04:30,97,85,109.5
2017-08-03 22:04:31,97,85,127.5
2017-08-03 22:04:32,97,85,127.5
2017-08-03 22:04:33,97,85,2.5
2017-08-03 22:04:34,97,85,6
2017-08-03 22:04:35,97,85,3
2017-08-03 22:04:36,97,85,2
2017-08-03 22:04:37,97,85,2
2017-08-03 22:04:38,97,81,13.5
2017-08-03 22:04:39,97,81,127.5
2017-08-03 22:04:40,97,81,45
2017-08-03 22:04:41,97,81,72
2017-08-03 22:04:42,97,82,127.5
2017-08-03 22:04:43,97,82,127.5
2017-08-03 22:04:44,97,81,127.5
2017-08-03 22:04:45,97,81,3.5
2017-08-03 22:04:46,97,81,1.5
2017-08-03 22:04:47,97,81,1
2017-08-03 22:04:48,97,81,0.5
2017-08-03 22:04:49,97,81,7.5
2017-08-03 22:04:50,97,81,8.5
2017-08-03 22:04:51,97,81,127.5
2017-08-03 22:04:52,97,79,127.5
2017-08-03 22:04:53,97,79,65.5
2017-08-03 22:04:54,97,79,127.5
2017-08-03 22:04:55,97,79,126
2017-08-03 22:04:56,97,79,2
2017-08-03 22:04:57,97,79,7
2017-08-03 22:04:58,97,80,16.5
2017-08-03 22:04:59,97,80,43
2017-08-03 22:05:00,97,81,52
2017-08-03 22:05:01,97,81,9
2017-08-03 22:05:02,97,82,0.5
2017-08-03 22:05:03,97,82,0.5
2017-08-03 22:05:04,97,82,0.5
2017-08-03 22:05:05,97,82,0.5
2017-08-03 22:05:06,97,82,0.5
2017-08-03 22:05:07,97,82,0.5
2017-08-03 22:05:08,97,81,0.5
2017-08-03 22:05:09,97,80,1.5
2017-08-03 22:05:10,97,80,0.5
2017-08-03 22:05:11,97,78,0.5
2017-08-03 22:05:12,98,78,1
2017-08-03 22:05:13,98,78,50.5
2017-08-03 22:05:14,99,78,127.5
2017-08-03 22:05:15,99,78,19
2017-08-03 22:05:16,99,77,8
2017-08-03 22:05:17,99,77,9.5
2017-08-03 22:05:18,99,77,7.5
2017-08-03 22:05:19,99,76,11
2017-08-03 22:05:20,99,76,58.5
2017-08-03 22:05:21,99,75,101.5
2017-08-03 22:05:22,99,75,35
2017-08-03 22:05:23,99,75,51.5
2017-08-03 22:05:24,99,75,85
2017-08-03 22:05:25,99,75,20
2017-08-03 22:05:26,99,75,51
2017-08-03 22:05:27,99,73,127.5
2017-08-03 22:05:28,99,73,127.5
2017-08-03 22:05:29,99,73,12
2017-08-03 22:05:30,99,73,1.5
2017-08-03 22:05:31,99,73,1
2017-08-03 22:05:32,99,73,0.5
2017-08-03 22:05:33,99,72,0.5
2017-08-03 22:05:34,99,72,0.5
2017-08-03 22:05:35,98,72,1
2017-08-03 22:05:36,98,73,0.5
2017-08-03 22:05:37,97,74,0
2017-08-03 22:05:38,97,74,2
2017-08-03 22:05:39,97,75,0.5
2017-08-03 22:05:40,97,75,0.5
2017-08-03 22:05:41,97,75,0.5
2017-08-03 22:05:42,97,76,0.5
2017-08-03 22:05:43,97,76,0.5
2017-08-03 22:05:44,97,76,0.5
2017-08-03 22:05:45,97,76,1
2017-08-03 22:05:46,97,76,0.5
2017-08-03 22:05:47,97,75,1.5
2017-08-03 22:05:48,97,75,1
2017-08-03 22:05:49,97,75,1
2017-08-03 22:05:50,98,75,0.5
2017-08-03 22:05:51,98,75,1.5
2017-08-03 22:05:52,98,75,1
2017-08-03 22:05:53,98,75,1.5
2017-08-03 22:05:54,98,75,0.5
2017-08-03 22:05:55,98,75,0.5
2017-08-03 22:05:56,98,75,1
2017-08-03 22:05:57,98,75,0.5
2017-08-03 22:05:58,98,75,3
2017-08-03 22:05:59,98,75,0.5
2017-08-03 22:06:00,98,75,0.5
2017-08-03 22:06:01,98,75,1.5
2017-08-03 22:06:02,98,75,1
2017-08-03 22:06:03,98,75,2
2017-08-03 22:06:04,98,75,1
2017-08-03 22:06:05,98,76,11.5
2017-08-03 22:06:06,98,76,1
2017-08-03 22:06:07,98,76,0.5
2017-08-03 22:06:08,98,76,0.5
2017-08-03 22:06:09,98,76,0.5
2017-08-03 22:06:10,98,76,0.5
2017-08-03 22:06:11,98,76,43
2017-08-03 22:06:12,98,76,0.5
2017-08-03 22:06:13,98,75,0.5
2017-08-03 22:06:14,99,75,0.5
2017-08-03 22:06:15,99,75,0.5
2017-08-03 22:06:16,99,75,1
2017-08-03 22:06:17,99,75,1
2017-08-03 22:06:18,99,75,0.5
2017-08-03 22:06:19,99,75,0.5
2017-08-03 22:06:20,99,75,0.5
2017-08-03 22:06:21,99,75,0.5
2017-08-03 22:06:22,99,74,1
